Longitude	Latitude	Feld	Datensatz	Produkt	Obj.-ID	Entfernung(m)	Kette(deg)	Dauer(s)	Elevation(m)	Zeit	Flächenzähler	Schw.breite(m)	Diff.-Status	Fruchtdurchs. (M)(tonne/h)	Feuchtigkeit(%)	Ertr.masse (Nass)(tonne/ha)	Ert.vol. (Nass)(L/ha)	Ertr.masse (Tr.)(tonne/ha)	Ertr.vol (Tr.)(L/ha)	Betriebszustand	Y-Offset(m)	Durchg.nr.	Tempo(km/h)	Prod.(ha/h)	Fruchtdurchs. (V)(m³/s)	Datum
11,73161338	48,43069148	I	18/07/28-11:38:09	WEIZEN	87	1,667	2,400	1,000	498,28	28.07.2018	Ein	5,900	Nein	34,39	16,80	9,714	12578	9,343	12098	Eingang	0,00045	1	6,001	3,541	0,012	28.07.2018
11,73161432	48,43070619	I	18/07/28-11:38:09	WEIZEN	88	1,694	0,200	1,000	498,42	28.07.2018	Ein	5,900	Nein	32,61	16,80	9,064	11737	8,719	11289	Eingang	8,528e-07	1	6,098	3,598	0,012	28.07.2018
11,73161442	48,43072081	I	18/07/28-11:38:09	WEIZEN	89	1,694	4,200	1,000	498,53	28.07.2018	Ein	5,900	Nein	33,47	17,00	9,303	12046	8,927	11559	Eingang	-0,00013	1	6,098	3,598	0,012	28.07.2018
11,73161601	48,43073518	I	18/07/28-11:38:09	WEIZEN	90	1,667	4,600	1,000	498,65	28.07.2018	Ein	5,900	Nein	32,91	17,10	9,295	12035	8,908	11534	Eingang	-4,909e-05	1	6,001	3,541	0,012	28.07.2018
11,73161775	48,43074963	I	18/07/28-11:38:09	WEIZEN	91	1,667	4,200	1,000	498,78	28.07.2018	Ein	5,900	Nein	31,75	16,80	8,966	11609	8,624	11166	Eingang	-9,297e-05	1	6,001	3,541	0,011	28.07.2018
11,73161934	48,43076422	I	18/07/28-11:38:09	WEIZEN	92	1,667	7,000	1,000	498,92	28.07.2018	Ein	5,900	Nein	32,09	16,90	9,064	11736	8,708	11275	Eingang	0,00028	1	6,001	3,541	0,012	28.07.2018
11,73162203	48,43077877	I	18/07/28-11:38:09	WEIZEN	93	1,694	4,800	1,000	499,04	28.07.2018	Ein	5,900	Nein	31,30	17,10	8,699	11264	8,337	10795	Eingang	-2,101e-06	1	6,098	3,598	0,011	28.07.2018
11,73162387	48,43079350	I	18/07/28-11:38:09	WEIZEN	94	1,694	359,60	1,000	499,15	28.07.2018	Ein	5,900	Nein	30,99	17,20	8,612	11151	8,244	10674	Eingang	-0,00035	1	6,098	3,598	0,011	28.07.2018
11,73162370	48,43080781	I	18/07/28-11:38:09	WEIZEN	95	1,694	0,900	1,000	499,28	28.07.2018	Ein	5,900	Nein	30,73	16,90	8,540	11058	8,205	10623	Eingang	-0,00034	1	6,098	3,598	0,011	28.07.2018
11,73162405	48,43082212	I	18/07/28-11:38:09	WEIZEN	96	1,667	5,400	1,000	499,38	28.07.2018	Ein	5,900	Nein	31,04	17,00	8,765	11349	8,411	10890	Eingang	-2,181e-06	1	6,001	3,541	0,011	28.07.2018
11,73162615	48,43083685	I	18/07/28-11:38:09	WEIZEN	97	1,667	7,100	1,000	499,49	28.07.2018	Ein	5,900	Nein	31,26	17,10	8,829	11431	8,461	10956	Eingang	-1,820e-05	1	6,001	3,541	0,011	28.07.2018
11,73162886	48,43085143	I	18/07/28-11:38:09	WEIZEN	98	1,667	5,600	1,000	499,61	28.07.2018	Ein	5,900	Nein	31,26	17,10	8,829	11431	8,461	10956	Eingang	0,00010	1	6,001	3,541	0,011	28.07.2018
