Longitude	Latitude	Feld	Datensatz	Produkt	Obj.-ID	Entfernung(m)	Kette(deg)	Dauer(s)	Elevation(m)	Zeit	FlÃ¤chenzÃ¤hler	Schw.breite(m)	Diff.-Status	Fruchtdurchs. (M)(tonne/h)	Feuchtigkeit(%)	Ertr.masse (Nass)(tonne/ha)	Ert.vol. (Nass)(L/ha)	Ertr.masse (Tr.)(tonne/ha)	Ertr.vol (Tr.)(L/ha)	Betriebszustand	Y-Offset(m)	Durchg.nr.	Tempo(km/h)	Prod.(ha/h)	Fruchtdurchs. (V)(mÂ³/s)	Datum
11.64594737	48.39499062	RK	18/07/26-17:15:02	WEIZEN	6945.0	0.917	201.4	1.0	484.13	26.07.2018	Ein	5.9	Ja	16.61	13.0	8.529	11043.0	8.529	11043.0	Eingang	-0.00016	69.0	3.301	1.9480000000000002	0.006	26.07.2018
11.64594254	48.39498241	RK	18/07/26-17:15:02	WEIZEN	6946.0	0.972	204.1	1.0	484.02	26.07.2018	Ein	5.9	Ja	15.96	13.1	7.731	10010.0	7.731	10010.0	Eingang	0.0002	69.0	3.4989999999999997	2.065	0.0057	26.07.2018
11.64593712	48.39497438	RK	18/07/26-17:15:02	WEIZEN	6947.0	0.972	201.5	1.0	483.92	26.07.2018	Ein	5.9	Ja	16.97	13.2	8.22	10643.0	8.22	10643.0	Eingang	0.00018999999999999998	69.0	3.4989999999999997	2.065	0.0061	26.07.2018
11.64593224	48.39496617	RK	18/07/26-17:15:02	WEIZEN	6948.0	0.972	201.5	1.0	483.83	26.07.2018	Ein	5.9	Ja	16.8	13.2	8.137	10536.0	8.137	10536.0	Eingang	0.00053	69.0	3.4989999999999997	2.065	0.006	26.07.2018
11.64592732	48.39495786	RK	18/07/26-17:15:02	WEIZEN	6949.0	0.972	201.7	1.0	483.74	26.07.2018	Ein	5.9	Ja	15.91	13.2	7.705	9976.0	7.705	9976.0	Eingang	0.0474	69.0	3.4989999999999997	2.065	0.0057	26.07.2018
11.64592251	48.39494984	RK	18/07/26-17:15:02	WEIZEN	6950.0	0.917	203.4	1.0	483.63	26.07.2018	Ein	5.9	Ja	16.03	12.9	8.229	10655.0	8.229	10655.0	Eingang	0.00043	69.0	3.301	1.9480000000000002	0.0058	26.07.2018
11.64591727	48.39494178	RK	18/07/26-17:15:02	WEIZEN	6951.0	0.972	203.1	1.0	483.52	26.07.2018	Ein	5.9	Ja	15.09	12.9	7.309	9463.6	7.309	9463.6	Eingang	-0.00587	69.0	3.4989999999999997	2.065	0.0054	26.07.2018
11.6459118	48.39493328	RK	18/07/26-17:15:02	WEIZEN	6952.0	1.028	201.8	1.0	483.41	26.07.2018	Ein	5.9	Ja	15.47	12.9	7.086	9175.6	7.086	9175.6	Eingang	0.0474	69.0	3.701	2.1830000000000003	0.0056	26.07.2018
11.64590659	48.39492462	RK	18/07/26-17:15:02	WEIZEN	6953.0	1.0	203.4	1.0	483.3	26.07.2018	Ein	5.9	Ja	15.25	13.0	7.178999999999999	9295.7	7.178999999999999	9295.7	Eingang	-0.00025	69.0	3.6	2.124	0.0055	26.07.2018
11.64590101	48.39491607	RK	18/07/26-17:15:02	WEIZEN	6954.0	1.0	201.4	1.0	483.2	26.07.2018	Ein	5.9	Ja	15.25	13.0	7.178999999999999	9295.7	7.178999999999999	9295.7	Eingang	-0.00016	69.0	3.6	2.124	0.0055	26.07.2018
11.64589587	48.39490736	RK	18/07/26-17:15:02	WEIZEN	6955.0	1.028	205.1	1.0	483.1	26.07.2018	Ein	5.9	Ja	15.11	13.1	6.92	8960.0	6.92	8960.0	Eingang	0.00047000000000000004	69.0	3.701	2.1830000000000003	0.0054	26.07.2018
11.64588987	48.39489887	RK	18/07/26-17:15:02	WEIZEN	6956.0	1.056	205.5	1.0	482.99	26.07.2018	Ein	5.9	Ja	14.9	12.7	6.642	8600.6	6.642	8600.6	Eingang	0.00013000000000000002	69.0	3.802	2.2430000000000003	0.0054	26.07.2018
11.64588339	48.39488985	RK	18/07/26-17:15:02	WEIZEN	6957.0	1.083	202.5	1.0	482.87	26.07.2018	Ein	5.9	Ja	14.9	12.7	6.477	8386.2	6.477	8386.2	Eingang	0.00011999999999999999	69.0	3.8989999999999996	2.3	0.0054	26.07.2018
11.64587762	48.39488059	RK	18/07/26-17:15:02	WEIZEN	6958.0	1.083	201.6	1.0	482.74	26.07.2018	Ein	5.9	Ja	15.14	12.8	6.582999999999999	8524.0	6.582999999999999	8524.0	Eingang	0.0475	69.0	3.8989999999999996	2.3	0.0054	26.07.2018
11.6458722	48.39487153	RK	18/07/26-17:15:02	WEIZEN	6959.0	1.056	201.3	1.0	482.63	26.07.2018	Ein	5.9	Ja	14.66	12.9	6.537000000000001	8464.8	6.537000000000001	8464.8	Eingang	-0.00016	69.0	3.802	2.2430000000000003	0.0053	26.07.2018
11.64586683	48.39486238	RK	18/07/26-17:15:02	WEIZEN	6960.0	1.056	199.4	1.0	482.52	26.07.2018	Ein	5.9	Ja	17.56	12.9	7.83	10138.0	7.83	10138.0	Eingang	0.0752	69.0	3.802	2.2430000000000003	0.0063	26.07.2018
11.64586204	48.39485334	RK	18/07/26-17:15:02	WEIZEN	6961.0	1.083	199.3	1.0	482.42	26.07.2018	Ein	5.9	Ja	15.66	12.8	6.806	8812.2	6.806	8812.2	Eingang	0.00026000000000000003	69.0	3.8989999999999996	2.3	0.0056	26.07.2018
11.64585718	48.39484414	RK	18/07/26-17:15:02	WEIZEN	6962.0	1.056	198.6	1.0	482.34	26.07.2018	Ein	5.9	Ja	18.9	12.8	8.425	10909.0	8.425	10909.0	Eingang	0.0667	69.0	3.802	2.2430000000000003	0.0068	26.07.2018
11.64585231	48.39483453	RK	18/07/26-17:15:02	WEIZEN	6963.0	1.111	199.1	1.0	482.23	26.07.2018	Ein	5.9	Ja	19.17	12.7	8.123	10517.0	8.123	10517.0	Eingang	0.0753	69.0	4.0	2.36	0.0069	26.07.2018
11.64584723	48.394824799999995	RK	18/07/26-17:15:02	WEIZEN	6964.0	1.111	199.7	1.0	482.1	26.07.2018	Ein	5.9	Ja	18.04	12.8	7.647	9900.8	7.647	9900.8	Eingang	0.0983	69.0	4.0	2.36	0.0065	26.07.2018
11.64584228	48.39481562	RK	18/07/26-17:15:02	WEIZEN	6965.0	1.083	200.3	1.0	481.99	26.07.2018	Ein	5.9	Ja	16.51	12.8	7.1770000000000005	9292.4	7.1770000000000005	9292.4	Eingang	-0.0578	69.0	3.8989999999999996	2.3	0.0059	26.07.2018
11.64583725	48.39480655	RK	18/07/26-17:15:02	WEIZEN	6966.0	1.083	200.9	1.0	481.9	26.07.2018	Ein	5.9	Ja	16.45	12.6	7.15	9258.1	7.15	9258.1	Eingang	-0.0123	69.0	3.8989999999999996	2.3	0.0059	26.07.2018
11.64583197	48.39479734	RK	18/07/26-17:15:02	WEIZEN	6967.0	1.083	199.5	1.0	481.8	26.07.2018	Ein	5.9	Ja	18.41	12.6	8.004	10364.0	8.004	10364.0	Eingang	0.0753	69.0	3.8989999999999996	2.3	0.0066	26.07.2018
11.64582714	48.39478827	RK	18/07/26-17:15:02	WEIZEN	6968.0	1.083	198.6	1.0	481.7	26.07.2018	Ein	5.9	Ja	18.78	12.7	8.166	10573.0	8.166	10573.0	Eingang	0.00023999999999999998	69.0	3.8989999999999996	2.3	0.0068	26.07.2018
11.64582247	48.39477911	RK	18/07/26-17:15:02	WEIZEN	6969.0	1.056	203.5	1.0	481.6	26.07.2018	Ein	5.9	Ja	17.7	12.8	7.893	10219.0	7.893	10219.0	Eingang	0.0911	69.0	3.802	2.2430000000000003	0.0064	26.07.2018
11.64581695	48.39477066	RK	18/07/26-17:15:02	WEIZEN	6970.0	1.056	204.4	1.0	481.52	26.07.2018	Ein	5.9	Ja	15.02	12.8	6.694	8668.1	6.694	8668.1	Eingang	0.0953	69.0	3.802	2.2430000000000003	0.0054	26.07.2018
11.64581098	48.39476192	RK	18/07/26-17:15:02	WEIZEN	6971.0	1.056	203.1	1.0	481.43	26.07.2018	Ein	5.9	Ja	13.22	12.8	5.896	7633.8	5.896	7633.8	Eingang	-0.0055899999999999995	69.0	3.802	2.2430000000000003	0.0048	26.07.2018
11.64580514	48.39475284	RK	18/07/26-17:15:02	WEIZEN	6972.0	1.056	201.9	1.0	481.33	26.07.2018	Ein	5.9	Ja	11.22	12.8	5.002	6476.4	5.002	6476.4	Eingang	0.0008	69.0	3.802	2.2430000000000003	0.004	26.07.2018
11.64579977	48.39474399	RK	18/07/26-17:15:02	WEIZEN	6973.0	1.056	203.1	1.0	481.22	26.07.2018	Ein	5.9	Ja	9.043	12.8	4.032	5220.6	4.032	5220.6	Eingang	-0.00556	69.0	3.802	2.2430000000000003	0.0033	26.07.2018
11.64579407	48.39473512	RK	18/07/26-17:15:02	WEIZEN	6974.0	1.111	202.6	1.0	481.15	26.07.2018	Ein	5.9	Ja	5.843999999999999	12.8	2.477	3206.6	2.477	3206.6	Eingang	0.00011999999999999999	69.0	4.0	2.36	0.0021	26.07.2018
11.64578552	48.39472145	RK	18/07/26-17:15:02	WEIZEN	6975.0	1.9169999999999998	203.0	1.0	481.03	26.07.2018	Ein	5.9	Ja	4.65	12.8	1.1420000000000001	1478.6	1.1420000000000001	1478.6	Eingang	0.00021	69.0	6.901	4.072	0.0017	26.07.2018
11.64577403	48.39470345	RK	18/07/26-17:15:02	WEIZEN	6976.0	2.1390000000000002	202.2	1.0	480.87	26.07.2018	Ein	5.9	Ja	3.583	12.8	0.789	1021.2	0.789	1021.2	Eingang	0.00025	69.0	7.7	4.543	0.0013	26.07.2018
11.64576356	48.3946864	RK	18/07/26-17:15:02	WEIZEN	6977.0	2.1390000000000002	200.8	1.0	480.74	26.07.2018	Ein	5.9	Ja	1.7919999999999998	12.8	0.39399999999999996	510.6	0.39399999999999996	510.6	Eingang	-0.00021	69.0	7.7	4.543	0.00064	26.07.2018
11.64592183	48.39460831	RK	18/07/26-17:15:02	WEIZEN	6978.0	1.556	12.1	1.0	480.15	26.07.2018	Ein	5.9	Ja	9.164	12.9	2.773	3590.5	2.773	3590.5	Eingang	0.00028	69.0	5.602	3.305	0.0033	26.07.2018
11.64592602	48.39462134	RK	18/07/26-17:15:02	WEIZEN	6979.0	1.8330000000000002	7.0	1.0	480.25	26.07.2018	Ein	5.9	Ja	11.47	12.8	2.947	3816.2	2.947	3816.2	Eingang	-0.0224	69.0	6.599	3.8930000000000002	0.0041	26.07.2018
11.64592898	48.39463752	RK	18/07/26-17:15:02	WEIZEN	6980.0	1.8330000000000002	1.5	1.0	480.38	26.07.2018	Ein	5.9	Ja	12.67	12.8	3.2539999999999996	4213.5	3.2539999999999996	4213.5	Eingang	0.0004	69.0	6.599	3.8930000000000002	0.0046	26.07.2018
11.64592949	48.3946506	RK	18/07/26-17:15:02	WEIZEN	6981.0	1.528	5.7	1.0	480.54	26.07.2018	Ein	5.9	Ja	12.93	12.8	3.983	5156.6	3.983	5156.6	Eingang	0.00045999999999999996	69.0	5.501	3.245	0.0046	26.07.2018
11.64593113	48.39466153	RK	18/07/26-17:15:02	WEIZEN	6982.0	1.3330000000000002	12.1	1.0	480.67	26.07.2018	Ein	5.9	Ja	11.52	12.8	4.0680000000000005	5267.2	4.0680000000000005	5267.2	Eingang	0.00028	69.0	4.7989999999999995	2.8310000000000004	0.0041	26.07.2018
11.64593455	48.39467216	RK	18/07/26-17:15:02	WEIZEN	6983.0	1.194	12.9	1.0	480.75	26.07.2018	Ein	5.9	Ja	12.2	12.8	4.811	6228.8	4.811	6228.8	Eingang	0.0005200000000000001	69.0	4.298	2.536	0.0044	26.07.2018
11.64593757	48.39468096	RK	18/07/26-17:15:02	WEIZEN	6984.0	0.861	16.6	1.0	480.82	26.07.2018	Ein	5.9	Ja	11.73	12.8	6.415	8305.7	6.415	8305.7	Eingang	0.00045	69.0	3.1	1.829	0.0042	26.07.2018
11.64594086	48.3946883	RK	18/07/26-17:15:02	WEIZEN	6985.0	0.861	20.7	1.0	480.88	26.07.2018	Ein	5.9	Ja	12.29	12.8	6.718	8698.3	6.718	8698.3	Eingang	-0.00021	69.0	3.1	1.829	0.0044	26.07.2018
11.64594469	48.39469503	RK	18/07/26-17:15:02	WEIZEN	6986.0	0.861	22.3	1.0	480.93	26.07.2018	Ein	5.9	Ja	12.71	12.8	6.9510000000000005	9000.3	6.9510000000000005	9000.3	Eingang	0.00025	69.0	3.1	1.829	0.0046	26.07.2018
11.64594898	48.39470198	RK	18/07/26-17:15:02	WEIZEN	6987.0	0.972	21.3	1.0	480.99	26.07.2018	Ein	5.9	Ja	13.74	12.8	6.653	8614.6	6.653	8614.6	Eingang	-0.00016	69.0	3.4989999999999997	2.065	0.0049	26.07.2018
11.64595327	48.3947093	RK	18/07/26-17:15:02	WEIZEN	6988.0	0.917	22.4	1.0	481.07	26.07.2018	Ein	5.9	Ja	13.35	12.8	6.855	8876.0	6.855	8876.0	Eingang	0.0006799999999999999	69.0	3.301	1.9480000000000002	0.0048	26.07.2018
11.64595792	48.39471678	RK	18/07/26-17:15:02	WEIZEN	6989.0	1.0	22.6	1.0	481.16	26.07.2018	Ein	5.9	Ja	13.35	12.8	6.2860000000000005	8139.3	6.2860000000000005	8139.3	Eingang	0.00033	69.0	3.6	2.124	0.0048	26.07.2018
11.64596271	48.39472441	RK	18/07/26-17:15:02	WEIZEN	6990.0	1.0	23.2	1.0	481.24	26.07.2018	Ein	5.9	Ja	14.55	12.8	6.848	8867.5	6.848	8867.5	Eingang	-0.00013000000000000002	69.0	3.6	2.124	0.0052	26.07.2018
11.64596738	48.39473166	RK	18/07/26-17:15:02	WEIZEN	6991.0	1.0	21.9	1.0	481.32	26.07.2018	Ein	5.9	Ja	13.38	12.9	6.301	8159.3	6.301	8159.3	Eingang	0.00039	69.0	3.6	2.124	0.0048	26.07.2018
11.64597171	48.3947388	RK	18/07/26-17:15:02	WEIZEN	6992.0	0.917	20.2	1.0	481.4	26.07.2018	Ein	5.9	Ja	12.15	12.9	6.237	8076.0	6.237	8076.0	Eingang	0.00029	69.0	3.301	1.9480000000000002	0.0044	26.07.2018
11.64597582	48.39474623	RK	18/07/26-17:15:02	WEIZEN	6993.0	0.972	22.0	1.0	481.49	26.07.2018	Ein	5.9	Ja	12.06	12.9	5.843	7565.6	5.843	7565.6	Eingang	0.00039	69.0	3.4989999999999997	2.065	0.0043	26.07.2018
11.64598025	48.39475351	RK	18/07/26-17:15:02	WEIZEN	6994.0	0.972	23.3	1.0	481.58	26.07.2018	Ein	5.9	Ja	12.59	12.7	6.1	7898.1	6.1	7898.1	Eingang	0.00021	69.0	3.4989999999999997	2.065	0.0045	26.07.2018
11.64598491	48.39476071	RK	18/07/26-17:15:02	WEIZEN	6995.0	0.972	21.5	1.0	481.64	26.07.2018	Ein	5.9	Ja	13.51	12.5	6.544	8472.9	6.544	8472.9	Eingang	0.00039	69.0	3.4989999999999997	2.065	0.0049	26.07.2018
11.6459889	48.39476744	RK	18/07/26-17:15:02	WEIZEN	6996.0	0.861	21.4	1.0	481.71	26.07.2018	Ein	5.9	Ja	14.3	12.7	7.82	10125.0	7.82	10125.0	Eingang	-0.00016	69.0	3.1	1.829	0.0051	26.07.2018
11.64599269	48.39477389	RK	18/07/26-17:15:02	WEIZEN	6997.0	0.861	21.3	1.0	481.79	26.07.2018	Ein	5.9	Ja	14.98	12.7	8.193	10609.0	8.193	10609.0	Eingang	0.00073	69.0	3.1	1.829	0.0054	26.07.2018
11.64599683	48.39478096	RK	18/07/26-17:15:02	WEIZEN	6998.0	0.9440000000000001	21.6	1.0	481.88	26.07.2018	Ein	5.9	Ja	14.13	12.7	7.047000000000001	9124.8	7.047000000000001	9124.8	Eingang	0.00025	69.0	3.398	2.005	0.0051	26.07.2018
11.64600136	48.39478854	RK	18/07/26-17:15:02	WEIZEN	6999.0	0.972	21.8	1.0	481.96	26.07.2018	Ein	5.9	Ja	14.6	12.7	7.072	9156.4	7.072	9156.4	Eingang	0.0476	69.0	3.4989999999999997	2.065	0.0053	26.07.2018
11.6460064	48.39479689	RK	18/07/26-17:15:02	WEIZEN	7000.0	1.056	22.1	1.0	482.06	26.07.2018	Ein	5.9	Ja	14.68	12.7	6.547000000000001	8477.4	6.547000000000001	8477.4	Eingang	-0.088	69.0	3.802	2.2430000000000003	0.0053	26.07.2018
11.64601159	48.39480538	RK	18/07/26-17:15:02	WEIZEN	7001.0	1.083	22.4	1.0	482.15	26.07.2018	Ein	5.9	Ja	14.64	12.7	6.365	8242.0	6.365	8242.0	Eingang	0.00011999999999999999	69.0	3.8989999999999996	2.3	0.0053	26.07.2018
11.64601661	48.39481349	RK	18/07/26-17:15:02	WEIZEN	7002.0	1.083	21.4	1.0	482.25	26.07.2018	Ein	5.9	Ja	14.34	12.7	6.235	8073.8	6.235	8073.8	Eingang	0.0476	69.0	3.8989999999999996	2.3	0.0052	26.07.2018
11.64602123	48.3948213	RK	18/07/26-17:15:02	WEIZEN	7003.0	1.083	21.0	1.0	482.35	26.07.2018	Ein	5.9	Ja	14.39	12.7	6.254	8097.8	6.254	8097.8	Eingang	-0.0123	69.0	3.8989999999999996	2.3	0.0052	26.07.2018
11.64602577	48.39482917	RK	18/07/26-17:15:02	WEIZEN	7004.0	1.056	22.1	1.0	482.44	26.07.2018	Ein	5.9	Ja	14.6	12.7	6.5089999999999995	8428.1	6.5089999999999995	8428.1	Eingang	0.00045999999999999996	69.0	3.802	2.2430000000000003	0.0053	26.07.2018
11.64603031	48.39483658	RK	18/07/26-17:15:02	WEIZEN	7005.0	0.972	22.0	1.0	482.55	26.07.2018	Ein	5.9	Ja	14.6	12.7	7.072	9156.4	7.072	9156.4	Eingang	0.00025	69.0	3.4989999999999997	2.065	0.0053	26.07.2018
11.64603554	48.39484517	RK	18/07/26-17:15:02	WEIZEN	7006.0	1.194	21.3	1.0	482.66	26.07.2018	Ein	5.9	Ja	15.15	12.7	5.976	7737.3	5.976	7737.3	Eingang	0.00039	69.0	4.298	2.536	0.0055	26.07.2018
11.64604096	48.39485437	RK	18/07/26-17:15:02	WEIZEN	7007.0	1.167	20.3	1.0	482.78	26.07.2018	Ein	5.9	Ja	16.26	12.7	6.562	8496.1	6.562	8496.1	Eingang	0.00014	69.0	4.2010000000000005	2.479	0.0058	26.07.2018
11.64604578	48.39486305	RK	18/07/26-17:15:02	WEIZEN	7008.0	1.139	21.0	1.0	482.9	26.07.2018	Ein	5.9	Ja	16.49	12.6	6.816	8825.8	6.816	8825.8	Eingang	-0.0124	69.0	4.1	2.419	0.0059	26.07.2018
11.64605054	48.39487131	RK	18/07/26-17:15:02	WEIZEN	7009.0	1.056	22.0	1.0	483.02	26.07.2018	Ein	5.9	Ja	15.29	12.6	6.819	8828.9	6.819	8828.9	Eingang	0.00025	69.0	3.802	2.2430000000000003	0.0055	26.07.2018
11.64605542	48.39487933	RK	18/07/26-17:15:02	WEIZEN	7010.0	1.083	23.2	1.0	483.14	26.07.2018	Ein	5.9	Ja	15.5	12.7	6.737	8722.6	6.737	8722.6	Eingang	0.00055	69.0	3.8989999999999996	2.3	0.0056	26.07.2018
11.64606094	48.39488788	RK	18/07/26-17:15:02	WEIZEN	7011.0	1.083	22.3	1.0	483.24	26.07.2018	Ein	5.9	Ja	15.67	12.7	6.811	8818.7	6.811	8818.7	Eingang	-0.00022	69.0	3.8989999999999996	2.3	0.0056	26.07.2018
11.64606615	48.39489633	RK	18/07/26-17:15:02	WEIZEN	7012.0	1.056	23.8	1.0	483.32	26.07.2018	Ein	5.9	Ja	16.35	12.7	7.289	9438.5	7.289	9438.5	Eingang	0.091	69.0	3.802	2.2430000000000003	0.0059	26.07.2018
11.64607159	48.39490453	RK	18/07/26-17:15:02	WEIZEN	7013.0	1.083	22.7	1.0	483.42	26.07.2018	Ein	5.9	Ja	15.88	12.7	6.904	8938.8	6.904	8938.8	Eingang	0.00055	69.0	3.8989999999999996	2.3	0.0057	26.07.2018
11.64607677	48.39491275	RK	18/07/26-17:15:02	WEIZEN	7014.0	1.056	23.8	1.0	483.53	26.07.2018	Ein	5.9	Ja	15.67	12.7	6.985	9044.2	6.985	9044.2	Eingang	-0.00025	69.0	3.802	2.2430000000000003	0.0056	26.07.2018
11.64608184	48.39492041	RK	18/07/26-17:15:02	WEIZEN	7015.0	1.0	24.0	1.0	483.66	26.07.2018	Ein	5.9	Ja	16.81	12.8	7.912999999999999	10246.0	7.912999999999999	10246.0	Eingang	0.00031	69.0	3.6	2.124	0.006	26.07.2018
11.64608692	48.39492799	RK	18/07/26-17:15:02	WEIZEN	7016.0	1.111	24.1	1.0	483.77	26.07.2018	Ein	5.9	Ja	16.93	12.8	7.1770000000000005	9292.2	7.1770000000000005	9292.2	Eingang	0.00043	69.0	4.0	2.36	0.0061	26.07.2018
11.64609275	48.39493666	RK	18/07/26-17:15:02	WEIZEN	7017.0	1.167	23.9	1.0	483.9	26.07.2018	Ein	5.9	Ja	17.49	12.5	7.053999999999999	9134.1	7.053999999999999	9134.1	Eingang	0.0002	69.0	4.2010000000000005	2.479	0.0063	26.07.2018
11.64609859	48.39494541	RK	18/07/26-17:15:02	WEIZEN	7018.0	1.194	23.2	1.0	484.02	26.07.2018	Ein	5.9	Ja	17.93	12.7	7.07	9154.0	7.07	9154.0	Eingang	0.0909	69.0	4.298	2.536	0.0064	26.07.2018
11.64610465	48.39495481	RK	18/07/26-17:15:02	WEIZEN	7019.0	1.194	20.8	1.0	484.14	26.07.2018	Ein	5.9	Ja	17.25	12.7	6.8	8805.3	6.8	8805.3	Eingang	0.00033	69.0	4.298	2.536	0.0062	26.07.2018
11.6461097	48.39496365	RK	18/07/26-17:15:02	WEIZEN	7020.0	1.194	20.5	1.0	484.25	26.07.2018	Ein	5.9	Ja	17.33	12.7	6.834	8848.9	6.834	8848.9	Eingang	0.00047999999999999996	69.0	4.298	2.536	0.0062	26.07.2018
11.64611504	48.39497313	RK	18/07/26-17:15:02	WEIZEN	7021.0	1.194	21.5	1.0	484.38	26.07.2018	Ein	5.9	Ja	16.93	12.8	6.678	8646.3	6.678	8646.3	Eingang	0.00039	69.0	4.298	2.536	0.0061	26.07.2018
11.64612038	48.39498213	RK	18/07/26-17:15:02	WEIZEN	7022.0	1.111	19.4	1.0	484.5	26.07.2018	Ein	5.9	Ja	16.93	12.8	7.1770000000000005	9292.2	7.1770000000000005	9292.2	Eingang	0.075	69.0	4.0	2.36	0.0061	26.07.2018
11.64612508	48.39499095	RK	18/07/26-17:15:02	WEIZEN	7023.0	1.111	19.9	1.0	484.61	26.07.2018	Ein	5.9	Ja	16.68	12.8	7.068	9151.8	7.068	9151.8	Eingang	0.00029	69.0	4.0	2.36	0.006	26.07.2018
11.64612961	48.39499927	RK	18/07/26-17:15:02	WEIZEN	7024.0	1.083	20.9	1.0	484.72	26.07.2018	Ein	5.9	Ja	16.18	12.7	7.0329999999999995	9107.1	7.0329999999999995	9107.1	Eingang	0.00053	69.0	3.8989999999999996	2.3	0.0058	26.07.2018
11.64613443	48.39500762	RK	18/07/26-17:15:02	WEIZEN	7025.0	1.083	20.3	1.0	484.85	26.07.2018	Ein	5.9	Ja	15.86	12.9	6.893	8925.6	6.893	8925.6	Eingang	-0.00025	69.0	3.8989999999999996	2.3	0.0057	26.07.2018
11.64613936	48.39501647	RK	18/07/26-17:15:02	WEIZEN	7026.0	1.194	22.4	1.0	484.98	26.07.2018	Ein	5.9	Ja	16.3	12.8	6.425	8319.6	6.425	8319.6	Eingang	0.00025	69.0	4.298	2.536	0.0059	26.07.2018
11.64614519	48.39502587	RK	18/07/26-17:15:02	WEIZEN	7027.0	1.194	22.9	1.0	485.11	26.07.2018	Ein	5.9	Ja	16.11	12.9	6.353	8226.4	6.353	8226.4	Eingang	0.00033	69.0	4.298	2.536	0.0058	26.07.2018
11.64615061	48.39503437	RK	18/07/26-17:15:02	WEIZEN	7028.0	1.139	21.0	1.0	485.22	26.07.2018	Ein	5.9	Ja	17.26	12.9	7.136	9239.6	7.136	9239.6	Eingang	-0.0127	69.0	4.1	2.419	0.0062	26.07.2018
11.6461558	48.39504333	RK	18/07/26-17:15:02	WEIZEN	7029.0	1.111	22.2	1.0	485.34	26.07.2018	Ein	5.9	Ja	15.89	13.0	6.733	8717.5	6.733	8717.5	Eingang	0.00011999999999999999	69.0	4.0	2.36	0.0057	26.07.2018
11.64616116	48.39505203	RK	18/07/26-17:15:02	WEIZEN	7030.0	1.111	21.7	1.0	485.45	26.07.2018	Ein	5.9	Ja	17.01	12.9	7.207000000000001	9332.1	7.207000000000001	9332.1	Eingang	-0.00016	69.0	4.0	2.36	0.0061	26.07.2018
11.64616653	48.395061	RK	18/07/26-17:15:02	WEIZEN	7031.0	1.111	21.8	1.0	485.56	26.07.2018	Ein	5.9	Ja	17.12	13.0	7.256	9395.3	7.256	9395.3	Eingang	0.00073	69.0	4.0	2.36	0.0062	26.07.2018
11.64617155	48.39506933	RK	18/07/26-17:15:02	WEIZEN	7032.0	1.056	24.1	1.0	485.66	26.07.2018	Ein	5.9	Ja	16.39	13.1	7.306	9459.6	7.306	9459.6	Eingang	-0.00013000000000000002	69.0	3.802	2.2430000000000003	0.0059	26.07.2018
11.64617718	48.39507771	RK	18/07/26-17:15:02	WEIZEN	7033.0	1.111	23.1	1.0	485.78	26.07.2018	Ein	5.9	Ja	15.78	13.2	6.687	8657.9	6.687	8657.9	Eingang	0.0907	69.0	4.0	2.36	0.0057	26.07.2018
11.64618309	48.39508689	RK	18/07/26-17:15:02	WEIZEN	7034.0	1.194	20.2	1.0	485.91	26.07.2018	Ein	5.9	Ja	16.54	13.2	6.524	8446.9	6.524	8446.9	Eingang	-0.00021	69.0	4.298	2.536	0.006	26.07.2018
11.64618831	48.39509631	RK	18/07/26-17:15:02	WEIZEN	7035.0	1.222	19.4	1.0	486.03	26.07.2018	Ein	5.9	Ja	16.12	13.2	6.21	8041.2	6.21	8041.2	Eingang	0.0748	69.0	4.399	2.596	0.0058	26.07.2018
11.64619301	48.39510518	RK	18/07/26-17:15:02	WEIZEN	7036.0	1.139	20.2	1.0	486.15	26.07.2018	Ein	5.9	Ja	15.52	13.2	6.417000000000001	8308.5	6.417000000000001	8308.5	Eingang	0.00029	69.0	4.1	2.419	0.0056	26.07.2018
11.64619779	48.3951138	RK	18/07/26-17:15:02	WEIZEN	7037.0	1.139	18.5	1.0	486.26	26.07.2018	Ein	5.9	Ja	15.42	13.0	6.372999999999999	8252.5	6.372999999999999	8252.5	Eingang	0.0662	69.0	4.1	2.419	0.0055	26.07.2018
11.64620228	48.39512272	RK	18/07/26-17:15:02	WEIZEN	7038.0	1.139	17.0	1.0	486.38	26.07.2018	Ein	5.9	Ja	14.93	13.2	6.171	7989.8	6.171	7989.8	Eingang	0.00026000000000000003	69.0	4.1	2.419	0.0054	26.07.2018
11.64620608	48.39513097	RK	18/07/26-17:15:02	WEIZEN	7039.0	1.056	19.5	1.0	486.49	26.07.2018	Ein	5.9	Ja	15.57	13.2	6.94	8986.0	6.94	8986.0	Eingang	0.00079	69.0	3.802	2.2430000000000003	0.0056	26.07.2018
11.64621049	48.3951392	RK	18/07/26-17:15:02	WEIZEN	7040.0	1.111	19.6	1.0	486.59	26.07.2018	Ein	5.9	Ja	15.0	13.3	6.357	8231.7	6.357	8231.7	Eingang	0.00026000000000000003	69.0	4.0	2.36	0.0054	26.07.2018
11.64621532	48.39514818	RK	18/07/26-17:15:02	WEIZEN	7041.0	1.111	18.1	1.0	486.7	26.07.2018	Ein	5.9	Ja	15.3	13.3	6.483	8394.9	6.483	8394.9	Eingang	0.0661	69.0	4.0	2.36	0.0055	26.07.2018
